"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"ATP6V1G3",-9.07164454867165,-1.76078026740041,-49.3502925197367,9.45209997828221e-90,1.62717901126128e-85,193.653705580498,"down"
"HEPACAM2",-8.22534831450983,-1.47928677506143,-48.0766291647713,2.89495190030881e-88,2.49182984819081e-84,190.323775284961,"down"
"TMEM213",-9.2920656057247,1.07830745043458,-47.4740926907337,1.5028362832493e-87,8.62377553871224e-84,189.165561582959,"down"
"BSND",-9.04431203667498,-1.4519702513132,-46.3104102951876,3.81365229484689e-86,1.58875339011127e-82,185.603508470707,"down"
"CLDN8",-9.92341632249905,-0.243926649138939,-46.2426133176067,4.61444493206874e-86,1.58875339011127e-82,185.550342946685,"down"
"DMRT2",-8.2912801668318,-1.42944018963717,-44.5493599857293,5.84584540527852e-84,1.67727047753116e-80,180.675825172917,"down"
"SRARP",-6.12470527454526,-3.22067794965561,-43.9355670562014,3.51817763464302e-83,8.65220399719707e-80,178.359905927157,"down"
"RHCG",-9.33054126963653,0.611159806745943,-43.4323583993276,1.5575156464708e-82,3.35157898174935e-79,177.74961414003,"down"
"ATP6V0A4",-8.77624960780866,1.01612731166317,-42.3055482628247,4.6026491670937e-81,8.80384504572424e-78,174.485290029216,"down"
"TMEM52B",-7.40679259826442,2.57660293474055,-41.633255675458,3.60159313193762e-80,6.20014257663061e-77,172.62009686098,"down"
"PLA2G4F",-8.47723837521046,-1.45396294654381,-41.3660962625379,8.22200764464567e-80,1.28674419638705e-76,171.33107034991,"down"
"FOXI1",-8.85864007183997,-1.49129598356603,-40.9720979031122,2.80072613644494e-79,4.01787503657497e-76,170.135720048272,"down"
"PIK3C2G",-7.43933724215936,-1.55643041383672,-40.5872294981429,9.36354655148804e-79,1.23994964526051e-75,168.899106056857,"down"
"CA10",-7.83357405557731,-1.60648624971575,-40.342616894322,2.02665724266804e-78,2.32592696216869e-75,168.150373509106,"down"
"GATA3-AS1",-6.06371895188537,-2.89079220094921,-40.3541902561002,1.95378012937895e-78,2.32592696216869e-75,167.822310623372,"down"
"FGF9",-7.86320505204791,-0.691719548477775,-39.9554357018146,6.93573798235198e-78,7.46242058538684e-75,167.088408554209,"down"
"CLCNKB",-8.11048032260542,2.67740905477961,-39.1997958631103,7.88027366321894e-77,7.97993594778318e-74,164.975941775313,"down"
"HRG",-9.18645803657541,-1.03866674803006,-39.0507055681404,1.27877670333495e-76,1.22300783043951e-73,164.155888540305,"down"
"KNG1",-10.7527602322755,2.58374058529086,-38.6049710834575,5.48790124132948e-76,4.97232736155195e-73,162.974758534285,"down"
"KCNJ10",-6.98921190945413,1.23354486914168,-38.5864326428682,5.83241656873162e-76,5.02025256153574e-73,162.936225886,"down"
"GGT6",-8.38306886839104,0.821773505141217,-38.1683784931701,2.31716742151952e-75,1.89952557911707e-72,161.504987624155,"down"
"KCNJ1",-8.30297761987765,2.72677303181478,-37.7991289016656,7.918819379547e-75,5.68010315078757e-72,160.394030225723,"down"
"NUPR2",-5.98761007235712,-2.76068916694529,-37.9228888324229,5.23966256263645e-75,4.10003595526303e-72,160.140413939918,"down"
"PART1",-6.1683590287993,-2.81003234263149,-37.8195315244333,7.39705651659463e-75,5.53653599709463e-72,159.815614363484,"down"
"ATP6V1C2",-4.14514769033343,1.97324301977042,-37.4946550811432,2.19777471297344e-74,1.51338766735351e-71,159.403528136886,"down"
"ATP6V1B1",-7.08404529845704,2.11151390880088,-37.4804443771577,2.30540182968977e-74,1.52644201915805e-71,159.329956931068,"down"
"BRINP3",-5.6157782441301,-3.10720119192499,-37.0952925011794,8.47176534519373e-74,5.40153483027815e-71,157.331329411065,"down"
"SLC4A9",-7.74696532978117,-0.480980625663807,-36.5455691193496,5.53467217116264e-73,3.40283505094875e-70,155.985160710607,"down"
"AQP2",-10.9379557624024,2.30307133827014,-36.4254166839813,8.36721021152825e-73,4.9669490962572e-70,155.689062247761,"down"
"GCGR",-7.82044212850563,-1.74203734840295,-36.3932806128477,9.34691846032211e-73,5.3635733764815e-70,155.319359229948,"down"
"RALYL",-8.54299625561016,-1.35295940237576,-35.9591643349086,4.20406822199968e-72,2.33461401424918e-69,153.887103078336,"down"
"ERP27",-3.74658611410082,2.6353471261169,-35.8426122947029,6.31064792597533e-72,3.37674367295339e-69,153.785510250576,"down"
"RHBG",-8.35713994329514,-0.857362064949931,-35.8353341086405,6.47299106636433e-72,3.37674367295339e-69,153.506268902249,"down"
"SMIM5",-5.15483094565404,1.65801482115925,-35.6226435330594,1.36227965255631e-71,6.89754241728143e-69,152.988608764718,"down"
"FRMD7",-6.53220737695099,-2.82576709957658,-35.6035026793823,1.45688397948517e-71,7.16578791623922e-69,152.419066852373,"down"
"NDUFA4L2",7.61528119905975,7.86795540075941,35.2222349229401,5.58315158186685e-71,2.66983206893994e-68,151.610095824139,"up"
"LOC107983987",-5.54965841046191,-0.103495374209416,-34.9158561761942,1.65732831827733e-70,7.50813342082743e-68,150.38746429939,"down"
"SMIM34",-5.54965841046191,-0.103495374209416,-34.9158561761942,1.65732831827733e-70,7.50813342082743e-68,150.38746429939,"down"
"GRHL2",-7.25365341645603,-1.60475525289809,-34.8391006670262,2.17925086428907e-70,9.6194368278811e-68,149.943312843961,"down"
"ATP6V0D2",-7.75613636889233,1.00301246109578,-34.649002718274,4.30210080803083e-70,1.80635769293295e-67,149.500897456016,"down"
"FXYD4",-9.62408553700537,-0.216002957970179,-34.5749294567063,5.61208539791372e-70,2.30028690774011e-67,149.124187810735,"down"
"AQP5-AS1",-5.60198471558639,-3.41951849498425,-34.6522869488576,4.25173931058675e-70,1.80635769293295e-67,148.957295549267,"down"
"OVOL2",-5.87521700348677,-2.90816875581049,-34.5058803717111,7.19307760340884e-70,2.879740254481e-67,148.531475511062,"down"
"PRR35",-6.64376190758161,-3.0213173317186,-34.4661314241632,8.29933479630356e-70,3.24711473905377e-67,148.437778501624,"down"
"NR0B2",-7.55290063054422,-1.93509215104563,-34.3917932417423,1.08489628931976e-69,4.15033102680882e-67,148.339511530101,"down"
"CALB1",-8.56254100764789,2.46458665999959,-34.2325211822856,1.92900372965512e-69,7.21908678391583e-67,148.046775714549,"down"
"SLC26A7",-6.26096108503246,1.83435311140392,-34.1652328001845,2.46152778788558e-69,9.01600018477664e-67,147.812466590229,"down"
"CLDN16",-6.90870018590211,1.18339021010526,-34.0358400924726,3.9378115882916e-69,1.4122797185925e-66,147.319430787656,"down"
"SERPINA5",-7.67898470427601,2.92924865046078,-33.9332609247637,5.72078469260686e-69,1.96966616966454e-66,146.981357422633,"down"
"GP2",-8.10813271802873,-2.08085120937553,-34.0008868262973,4.4717815933076e-69,1.57105551283246e-66,146.954176829366,"down"
"SLC4A1",-8.66245259488316,-0.281564428291525,-33.921088960533,5.98036679753756e-69,1.98148509723113e-66,146.798713425787,"down"
"TMEM207",-8.61844266832847,-2.06515014633365,-33.9208620628265,5.98531658762817e-69,1.98148509723113e-66,146.687347659605,"down"
"MIR200CHG",-5.09451149138788,-3.60246263593603,-33.8297522612722,8.34675476930993e-69,2.71112044063529e-66,145.975831279076,"down"
"FAM3B",-5.66418203029772,0.39290481237588,-33.663103580286,1.53634111481025e-68,4.8977985724923e-66,145.936281809338,"down"
"PRRG2",-4.02444689855188,0.88200389860666,-33.4871283144887,2.93363086101503e-68,9.01829558435246e-66,145.31576719464,"down"
"GABRA2",-7.37503611121361,-2.10202981985896,-33.5520322895761,2.31026549968539e-68,7.23113101401527e-66,145.300820279344,"down"
"LINC01762",-4.9791361572902,-0.866462219689516,-33.4298017146872,3.62383231466594e-68,1.09446093503464e-65,144.946911087298,"down"
"FAM245A",-6.71949184290748,-2.27918557016225,-33.2534787053451,6.95313165930139e-68,2.06376140542885e-65,144.166752233974,"down"
"BMP7",-6.34533358338185,-0.415024407171655,-33.0549834899408,1.45272498442823e-67,4.23875603507322e-65,143.64613813521,"down"
"LINC01606",-7.29671896164216,-2.37613162436569,-33.0401097009727,1.53540242964548e-67,4.40532547105781e-65,143.407184324986,"down"
"MUC15",-8.74820325286484,-1.14748035955461,-32.9331637798249,2.28725510462023e-67,6.45493387312085e-65,143.130092610303,"down"
"RAB25",-7.96647502430769,-0.752676037524618,-32.9127454620733,2.46837585114633e-67,6.85372423830387e-65,143.088373001842,"down"
"INPP5J",-4.96818072645677,1.46389038928688,-32.6004462446524,7.95459454904323e-67,2.17362452637745e-64,142.055136471062,"down"
"TFAP2B",-7.8487785411815,-1.33254428945073,-32.5121419144745,1.1091694563795e-66,2.98349252993329e-64,141.552093416945,"down"
"SFRP1",-6.64385672088168,3.11556930072916,-32.4326399733419,1.49707736556558e-66,3.96495182280178e-64,141.434681385072,"down"
"ANGPTL4",6.68982443360067,7.14004288684496,32.0393822500708,6.6548764688537e-66,1.73581361229267e-63,139.944834732394,"up"
"ACP3",-6.02958708451606,1.02715818571782,-32.0166776462517,7.25657364280454e-66,1.86450619792358e-63,139.839654605651,"down"
"HS6ST2",-7.49286241076104,-0.453305029255656,-31.783232438498,1.77185149584788e-65,4.48565051485606e-63,138.877401849404,"down"
"ALDH3B2",-4.90357856917677,-3.63560378854077,-31.727928444426,2.19074291776864e-65,5.46574483034597e-63,138.247426971148,"down"
"PFKP",3.32017359533592,7.72522722147406,31.3904194579526,8.04837109387563e-65,1.97932440544384e-62,137.390416777001,"up"
"LOC124905021",-7.27030549757322,1.23781599321529,-31.3578312312722,9.13095073827886e-65,2.18318495777043e-62,137.315852824338,"down"
"TMPRSS2",-7.27030549757322,1.23781599321529,-31.3578312312722,9.13095073827886e-65,2.18318495777043e-62,137.315852824338,"down"
"FGF1",-5.27568985964105,3.73425114601112,-31.1745748761311,1.86005478936944e-64,4.38641687657466e-62,136.609375876587,"down"
"MAPK4",-6.86004849153765,-1.0190999072874,-31.0373880502886,3.17503542178788e-64,7.38624794406465e-62,135.973349543667,"down"
"ADGRF1",-7.54655617733787,0.404449339562842,-31.0102154898665,3.53050106792297e-64,8.10367678457252e-62,135.946466855161,"down"
"ODAM",-4.81322779659148,-3.80669335580793,-30.9820166268587,3.94182098439692e-64,8.92874319031487e-62,135.386880750536,"down"
"EGLN3",4.9782735261057,7.11098564694649,30.828570828553,7.18963066407358e-64,1.60739599846788e-61,135.235335394905,"up"
"PLPPR1",-7.45694002704363,0.47327788221894,-30.5819582679224,1.89772543291256e-63,4.18837734969098e-61,134.276300722606,"down"
"STAP1",-4.69214373686884,0.00213657833523551,-30.5727043954423,1.96833930395642e-63,4.28923558450756e-61,134.220564840143,"down"
"SLC12A1",-9.42783466174596,3.47083581169553,-30.4749481098111,2.89687884328015e-63,6.15676164037875e-61,133.881684605056,"down"
"PVALB",-7.76220335619854,-0.385874263060308,-30.4844353937921,2.79013242941952e-63,6.00401622155714e-61,133.858028403948,"down"
"UMOD",-10.9342189667365,4.18473179754084,-30.4307957128822,3.45035178641822e-63,7.24363487843776e-61,133.706725993433,"down"
"ATP12A",-7.16994463212044,-2.28847705318746,-30.1815129096464,9.29216659109361e-63,1.92728491404429e-60,132.536766323364,"down"
"DUSP9",-8.05446887131811,0.442081878709928,-30.1178426532626,1.1979277300837e-62,2.4261559851048e-60,132.438151674947,"down"
"ADH1C",-6.19832902649707,-0.112713089007252,-30.1073991971861,1.24893871565685e-62,2.5000558127945e-60,132.386026382711,"down"
"ACOT12",-6.5581191418773,-2.35821812729397,-30.1182815775798,1.19583031657343e-62,2.4261559851048e-60,132.259616621058,"down"
"ELF5",-7.40208100003203,-1.69001248233418,-30.0159324918995,1.8003467183315e-62,3.56241020184791e-60,131.925939706801,"down"
"SH3GL2",-7.14044978300704,-0.0166096629415697,-29.9708076319858,2.15694151198569e-62,4.21951683282201e-60,131.844930055425,"down"
"AQP6",-7.3269001221244,-0.186523556086101,-29.6061428091782,9.35995294334021e-62,1.79035099910668e-59,130.378326840774,"down"
"LINC02944",-4.83296079389384,-3.66326301771257,-29.6198790044637,8.85439656093027e-62,1.71267906512825e-59,130.08735616278,"down"
"TYRP1",-7.55805516426175,-1.79805662018138,-29.4021501822435,2.13972337144514e-61,4.04783932301407e-59,129.471688064603,"down"
"CRHBP",-5.26485518066666,1.88738606766334,-29.2929644629473,3.33656279234465e-61,6.24336179024056e-59,129.144629723034,"down"
"PROM2",-5.68201959961173,2.11372424921476,-29.2165906159459,4.55584766553099e-61,8.43321694216301e-59,128.832827218037,"down"
"SLC12A3",-9.08859795118278,1.81029427965393,-29.1781192212145,5.33095330423661e-61,9.76301714174822e-59,128.674586082067,"down"
"PRR15",-4.32779709489629,0.614179550969219,-29.1635756784031,5.65740548621148e-61,1.02518142573822e-58,128.611273685905,"down"
"TRPV6",-4.79205189188135,-0.407048240012021,-29.1199407818369,6.76266689256774e-61,1.21270115162035e-58,128.393919379384,"down"
"LINC00885",-4.80914389267358,-3.22344892328117,-29.1051269069001,7.18535502770932e-61,1.27521532785583e-58,128.066454928423,"down"
"GPC5",-6.19775399293147,-1.38584602298456,-28.9119672763254,1.58729546509758e-60,2.7882950440464e-58,127.493348969227,"down"
"SLC9A2",-6.09809229428637,-0.527619330365639,-28.7593864475396,2.97663681838376e-60,5.12428028284765e-58,126.925119438697,"down"
"FBN3",-5.45944399629915,-2.9668510774594,-28.7670710610461,2.88368752999839e-60,5.01441220494165e-58,126.75004296344,"down"
"TNNC1",-4.71343852392059,0.123988544084267,-28.6804083156181,4.12550951243611e-60,7.03174715411759e-58,126.620743885632,"down"
"PRDM16-DT",-7.11588734064673,-0.0420120419130403,-28.5174395569993,8.10700775835488e-60,1.36323087885723e-57,125.946100295279,"down"
"LOC105374428",-4.96373168441442,-3.28241515217777,-28.5159766296464,8.15642059380161e-60,1.36323087885723e-57,125.677037529482,"down"
"COL4A6",-4.67350853684666,-0.112399365424241,-28.3009965471599,1.99691313032094e-59,3.3054672633149e-57,125.042727401838,"down"
"PCP4",-7.33081276091895,-0.509743920519665,-28.2536034399239,2.4342547549206e-59,3.99101862913886e-57,124.837624410906,"down"
"SLC2A12",-3.55574263136645,1.62723202564337,-28.1596796270181,3.60675249665227e-59,5.80282656353914e-57,124.470899838006,"down"
"OXGR1",-5.23993130168273,-1.6995615336204,-28.1655476990092,3.51914063368002e-59,5.71528358573599e-57,124.378849866335,"down"
"FOLR3",-5.54167608471486,-0.998187407939425,-28.0986800992349,4.65829196343842e-59,7.42523112505486e-57,124.161784729748,"down"
"OVCH2",-6.66368852097492,-1.53449962405561,-28.0893498528363,4.84436306410432e-59,7.65098258243632e-57,124.098379673442,"down"
"EPN3",-6.24723262618644,-1.08086537678234,-27.8799785315561,1.16947324068266e-58,1.83022562166836e-56,123.249085384655,"down"
"NAT8L",-6.02382289921514,-0.157309784706368,-27.7186000287195,2.31411011707354e-58,3.58895546535324e-56,122.608183391644,"down"
"C4orf54",-5.94480300274653,-3.1067259269882,-27.6041676413982,3.76084006124761e-58,5.78061264771228e-56,121.95263438338,"down"
"TMEM61",-5.95703431792639,-2.36685178178535,-27.5932105005596,3.94013360814121e-58,5.94994737404833e-56,121.951287276159,"down"
"PRSS22",-5.30403230970256,-2.922748995731,-27.5937953334832,3.93035020389645e-58,5.94994737404833e-56,121.894998338357,"down"
"VTCN1",-6.4179463063597,0.416406779691811,-27.5411224388833,4.91742891293381e-58,7.36117728140483e-56,121.866559493266,"down"
"EPB41L4B",-5.30006539163491,0.21133026225481,-27.2637843946825,1.60776890514943e-57,2.36561894890149e-55,120.683895829473,"down"
"MCCD1",-7.89281346376362,-0.0092296342205394,-27.124269272592,2.9268540940461e-57,4.2699824770342e-55,120.08194789383,"down"
"ERBB4",-5.87659439792204,0.764680485673494,-27.0979351506205,3.27803658639217e-57,4.74213443989422e-55,119.976381964746,"down"
"TMPRSS4",-6.52188498271187,0.326808159305896,-26.9917642613069,5.18032369582396e-57,7.43160603530078e-55,119.519027526899,"down"
"COL23A1",5.95783478417939,5.61188172171564,26.9675083815708,5.75223851164383e-57,8.18386660974782e-55,119.409281253826,"up"
"TNNI1",-6.15420971140191,0.0635171209495389,-26.9480338726273,6.25708395353287e-57,8.82915575902199e-55,119.328662881656,"down"
"CLCNKA",-6.77320187655417,1.86127232343588,-26.8978847401724,7.77207727660683e-57,1.08777488062428e-54,119.108155446705,"down"
"NTNG1",-7.63432897750078,-1.28305334786668,-26.8909796081938,8.00778238903146e-57,1.11172559538046e-54,119.047869274829,"down"
"MRAP2",-4.84963181016798,-1.12392062520609,-26.8667208184168,8.89434495491515e-57,1.22492918719091e-54,118.930962860324,"down"
"SCN2A",-4.86844360836758,0.0342413092555904,-26.7346930219611,1.57685664720193e-56,2.13744780957333e-54,118.406053805811,"down"
"SLC16A3",4.23755121231945,6.02476507912524,26.7496635277717,1.47758664368483e-56,2.01878206912971e-54,118.403760051005,"up"
"TFCP2L1",-6.05787660908767,3.28437092661853,-26.7122842278198,1.73813119341942e-56,2.33765066364964e-54,118.272979653875,"down"
"MFSD6L",-4.50418670343602,-1.97080487712389,-26.7091405237654,1.76204639980633e-56,2.35144409090434e-54,118.185025814809,"down"
"GPC3",-5.12431234948552,2.77767518445804,-26.6362052825591,2.42013649470266e-56,3.18035494322949e-54,117.944766441741,"down"
"APCDD1L-DT",-4.53770301029652,-0.879314800461305,-26.6291744269786,2.49539469761597e-56,3.25441058480749e-54,117.916516965341,"down"
"LINC01612",-4.55474203378545,-3.70178117000485,-26.6450945216837,2.32824457690192e-56,3.08313310702819e-54,117.782395212019,"down"
"ERVMER34-1",-5.23702698793025,-1.20508797745522,-26.5766645300508,3.13718945658746e-56,4.06065537557543e-54,117.679294652565,"down"
"CCDC181",-3.95293759503059,0.648782752111983,-26.2202059255143,1.49567444176206e-55,1.92149518768163e-53,116.166382302166,"down"
"ESRRB",-5.51070083106124,-0.0273656723266197,-26.2086780153895,1.57353388327329e-55,2.00654709633701e-53,116.114396931785,"down"
"NRK",-6.60017988037265,0.026588369440744,-26.1613839444008,1.93803011676057e-55,2.45317562206127e-53,115.907360704893,"down"
"LINC01020",-7.44847857962389,-1.78831232249753,-26.053678452597,3.11769157071197e-55,3.88920727462367e-53,115.393704889057,"down"
"HADH",-2.64261227582587,6.07935781203602,-26.0665593818203,2.94517035781741e-55,3.70081078173918e-53,115.327110208979,"down"
"NXPH2",-5.78203918664828,-3.44876852073587,-26.0241670318955,3.55226908361065e-55,4.39944692621276e-53,115.157516721651,"down"
"NHLRC4",-3.02213219027474,0.673270733977441,-25.8148986462096,8.98676745109709e-55,1.10505144050455e-52,114.378636766781,"down"
"NELL1",-7.77943784463481,-0.97781855423469,-25.672588908231,1.69416696333765e-54,2.06844569318139e-52,113.73345434567,"down"
"C16orf89",-4.91880797680429,1.97881054674762,-25.4606602677365,4.37394443699042e-54,5.30263756921057e-52,112.767804857745,"down"
"SCNN1G",-8.08920170101004,0.729209134704425,-25.359260530464,6.89843498243389e-54,8.3046544211608e-52,112.345580206252,"down"
"CRABP1",-7.07289532722754,-2.31378742714097,-25.34777663551,7.26429184362748e-54,8.68436000611438e-52,112.247742545401,"down"
"NPSR1-AS1",-4.8528388370014,-3.29534083883022,-25.3346535143757,7.70632937768937e-54,9.14927311978776e-52,112.091825588193,"down"
"ARMH4",-3.94775020838942,1.95741290155802,-25.2440863636278,1.15912861507934e-53,1.36673966497198e-51,111.791236152603,"down"
"KCNE1",-4.82508271387216,-0.32801467078385,-25.1753270519309,1.58125462066997e-53,1.85011275809218e-51,111.517654498165,"down"
"NOL3",3.25409827329313,5.9534600031615,25.1740276303972,1.59057036420355e-53,1.85011275809218e-51,111.375883553144,"up"
"PCARE",-5.73998739328088,-3.28751704943203,-25.1358233446011,1.89058009729535e-53,2.1697557583293e-51,111.232655552654,"down"
"GPD1L",-2.19605965487539,4.63462687741272,-25.1462384308871,1.80355805395566e-53,2.08377529522461e-51,111.215526430759,"down"
"SUCLG1",-2.94494542180446,7.3889417616293,-25.1220173911762,2.01247864287402e-53,2.29435892960769e-51,111.112799548219,"down"
"KCTD8",-4.35720977606621,-2.67809566947319,-25.0686573968266,2.56273027659118e-53,2.90246063891561e-51,110.921530891633,"down"
"SCN7A",-6.0636472774506,-1.82151721555395,-24.8928321764409,5.69651670153985e-53,6.36789188422133e-51,110.204661480519,"down"
"LPCAT1",3.11658463516978,6.53699987669108,24.9148897337736,5.15232943317608e-53,5.7972124962174e-51,110.16648990279,"up"
"ESRP1",-6.71712891679219,-0.681971347642191,-24.8463252554441,7.04093071404905e-53,7.7698475796381e-51,110.028486633677,"down"
"OLFM4",-6.32785501668417,-1.77117141332858,-24.8378159362357,7.31945706115587e-53,8.0257613571846e-51,109.960425756776,"down"
"LINC01561",-4.64283122268026,-3.19228552031186,-24.85894854052,6.64725321429561e-53,7.38273961832896e-51,109.960302382106,"down"
"MAN1C1",-3.44512043279818,3.61191129835143,-24.8286255566518,7.63273736968032e-53,8.31630214044599e-51,109.829479719533,"down"
"ADAMTS19",-5.3528950150334,-3.47484119799306,-24.7944236633803,8.9218413568511e-53,9.65971691560954e-51,109.677264111565,"down"
"CDKN2A",5.85932490486754,0.231564444325281,24.7467857638007,1.10905330357651e-52,1.19327203881685e-50,109.403813080882,"up"
"HYKK",-2.70777159575635,1.35431066462026,-24.6419195521997,1.79217162829254e-52,1.9162878621774e-50,109.082221652349,"down"
"CLNK",-4.23369777936464,0.270151974744197,-24.3994246432844,5.46390650184636e-52,5.73543600178568e-50,107.986628974072,"down"
"CHL1-AS2",-5.08431621246695,-3.2762554592514,-24.4072123258105,5.27119235895219e-52,5.56709058032895e-50,107.920608029317,"down"
"DDB2",2.17184605787645,4.82898991174875,24.4117239643652,5.16268929645672e-52,5.48615408879645e-50,107.914618543754,"up"
"LOC100506444",-6.51809403009071,-3.04989355958118,-24.3568302498294,6.65045358216639e-52,6.93863990406027e-50,107.732193402383,"down"
"TNNT2",-7.07147445768794,0.202003035429626,-24.2109897411268,1.30552389996733e-51,1.35389120108058e-49,107.117220081224,"down"
"PLPP4",-5.05936906748229,-0.00349476394838696,-24.1940229304204,1.41232744713907e-51,1.45588125763468e-49,107.040890295596,"down"
"KLK1",-9.12839913044446,-0.666428742419468,-24.1881053874287,1.45160898909939e-51,1.48746718734202e-49,107.013109002504,"down"
"PPP1R1B",-5.71995521776953,-1.67145948388569,-24.1444855068408,1.7771692266578e-51,1.81029397851562e-49,106.790222350384,"down"
"DIRAS1",-5.01107011294473,-0.748266998896109,-24.0345155437029,2.96290477396004e-51,3.00037680492483e-49,106.30131711994,"down"
"BHLHE41",4.22548928037803,5.13362798907757,23.9413427642205,4.57393594608581e-51,4.60469633402732e-49,105.801680423264,"up"
"CWH43",-5.8806724032519,-0.0399386379357234,-23.8752703754465,6.22712308080796e-51,6.23255371140168e-49,105.560716795183,"down"
"SOST",-8.26748805270411,-1.68124131298286,-23.8098771266881,8.45534555525792e-51,8.41380194992861e-49,105.252606327634,"down"
"LINC02894",-4.93841648812985,-3.14844578679135,-23.7964827448441,9.00262280549975e-51,8.90690526417691e-49,105.111863736742,"down"
"RASL11B",-5.24252071306442,0.762140628197616,-23.766566631824,1.03570903891639e-50,1.01884177742547e-48,105.03813167923,"down"
"EGF",-6.08681330324049,3.30658681683038,-23.7387881330894,1.17977458036253e-50,1.1539670114171e-48,104.838020922342,"down"
"SLC9A4",-2.90100326269003,2.61412197888976,-23.7191457335269,1.293654480427e-50,1.25820688590683e-48,104.739051787665,"down"
"LINC00645",-6.89541095867531,-0.435186900784512,-23.6680086553123,1.64474735095893e-50,1.58180590205352e-48,104.595190374003,"down"
"SPTBN2",-6.02574599650899,1.64032337886906,-23.6302354272001,1.96433635587685e-50,1.86829007549282e-48,104.376582095673,"down"
"ACAA1",-2.5945832833539,6.57646341208648,-23.661892993655,1.69269874813936e-50,1.61887827495662e-48,104.344392405371,"down"
"TJP3",-4.3542294896904,0.253136330316504,-23.5955685489004,2.3123654457299e-50,2.1634440841435e-48,104.250366978789,"down"
"VWA5B1",-4.37890196199506,-2.79248853707163,-23.6041854623808,2.22045619958243e-50,2.08880620086402e-48,104.219319672139,"down"
"CDKN2B-AS1",4.5005520610852,-2.22050513700687,23.6204513563806,2.05685131622102e-50,1.9455327147662e-48,104.150676780405,"up"
"SLC7A8",-5.09301140040212,5.16501439306986,-23.5767771331346,2.5262855653197e-50,2.35081113551236e-48,103.990069006676,"down"
"DUSP15",-3.7711774083764,1.74657924637122,-23.5278969176867,3.18070086169876e-50,2.92811579326974e-48,103.883217133741,"down"
"VIM",3.30715038311107,10.6070933925414,23.5426125609309,2.96750836437816e-50,2.7465406716543e-48,103.821689116089,"up"
"TAGLN3",-5.44581971648029,-1.58850540410561,-23.5047838924995,3.54707721452841e-50,3.2308430819104e-48,103.815997774513,"down"
"GPAT3",-4.40299992509839,4.19712633203797,-23.526684607809,3.1989362628221e-50,2.92923871087672e-48,103.774723443102,"down"
"LINC02554",-4.22281073756969,-3.5493603333355,-23.4906259498059,3.7921676757386e-50,3.43590350199158e-48,103.653287968899,"down"
"LINC02410",-4.42745296036356,-3.79687811876208,-23.4564839021282,4.45559242491814e-50,4.01586510968407e-48,103.489061393402,"down"
"FAM83B",-5.28921027570463,-2.71694200346392,-23.3950997127879,5.95587225654062e-50,5.28506911836839e-48,103.261790088544,"down"
"ACSF2",-4.76438672052142,5.11552478023131,-23.4184072315353,5.33414447390808e-50,4.7826717249129e-48,103.23509926287,"down"
"IGFBP3",4.43553177836193,9.43764941458216,23.4072376538942,5.6235019511204e-50,5.01598891650454e-48,103.1559801779,"up"
"S100A2",-4.39444587156413,2.90946097688493,-23.2611441732044,1.12379067131961e-49,9.92105456757286e-48,102.569783936754,"down"
"MT1G",-7.58805325582511,4.54125598828971,-23.2355749799446,1.26889554765368e-49,1.11449167616623e-47,102.446251242395,"down"
"SIX4",-2.79076206468509,-0.383767947521729,-23.1554293028113,1.85764582945136e-49,1.62331842406117e-47,102.179305080504,"down"
"BUB1B-PAK6",-4.40476576107239,-0.952811283345357,-23.1217738219445,2.18061047028267e-49,1.8863924244179e-47,102.017920389307,"down"
"PAK6",-4.40476576107239,-0.952811283345357,-23.1217738219445,2.18061047028267e-49,1.8863924244179e-47,102.017920389307,"down"
"LOC101928596",-4.74041609828156,-3.19440242895239,-23.10654445839,2.34476446250182e-49,2.01825601109844e-47,101.877466176576,"down"
"CNTN3",-5.55719393844162,-0.593239984347252,-23.088306934967,2.55777715922324e-49,2.17980860376377e-47,101.861130219329,"down"
"ATP1A1",-2.52997444845847,9.6409326787745,-23.101908317137,2.39716189360725e-49,2.05309164171387e-47,101.751013585662,"down"
"KLK7",-7.97583097967364,-2.12942238417097,-23.0397742330483,3.22435450901202e-49,2.73434792476069e-47,101.625723284828,"down"
"HOXB-AS3",-3.87853491531035,0.821313069978484,-22.9128168333259,5.91757162953792e-49,4.99367625502428e-47,100.9996702112,"down"
"SCNN1B",-5.98928242638322,1.16211964449629,-22.8346347802323,8.60915918531948e-49,7.22959392074512e-47,100.611976116457,"down"
"PTGER1",-4.6979260863069,-3.2300439700803,-22.8138926061854,9.51068555922905e-49,7.94788601466641e-47,100.487675105851,"down"
"CYP2B6",-7.8590584224157,-1.02061792041215,-22.7979444311845,1.02679130898495e-48,8.53923303583375e-47,100.476882713288,"down"
"TFAP2A",-4.03722639219826,0.621759688663567,-22.79388983845,1.04699077636929e-48,8.66535875730645e-47,100.43613670133,"down"
"SLC15A4",2.26397270124884,5.51838804188657,22.7643797449406,1.20655649381544e-48,9.93821533063772e-47,100.100554393985,"up"
"RALGPS1",-2.2056135860136,2.53613016137202,-22.7275650107276,1.4403456257777e-48,1.17514454728735e-46,100.030548155376,"down"
"ZNF395",2.81221003481166,7.25034844497453,22.7278161616454,1.43860554277425e-48,1.17514454728735e-46,99.8815997071894,"up"
